culture_nom,type_culture,surface,days_late,total_days,storm_days,rain_days,heat_days,frost_days,high_hum_days,high_wind_days,avg_temp,avg_humidity,avg_wind,actual_quantite
Banane,Fruits,332.01783602686436,5,24,0,2,2,0,3,1,24.862952316867787,52,12.934031562183522,5106.166545156593
Jasmin,Ornementales,120.71249290300744,0,20,0,2,2,0,7,2,22.39047440858788,70,0.0,205.22869624765235
Carottes,Légumes,124.44926980251088,0,88,1,4,0,1,3,1,7.62790783336003,41,30.341380070154667,526.7620427451831
Oignon,Légumes,409.47525112229255,0,37,0,7,4,1,5,2,22.163545796961632,85,47.81304470368258,1138.9292669495467
Salades,Légumes,232.98075082998812,7,18,0,2,4,0,6,0,24.86339525560658,36,16.098340890993295,618.6531633772285
Orange,Fruits,85.3033822792382,21,13,0,2,1,0,7,2,21.746302272589137,34,28.286250343133084,812.5146019903943
Rosier,Ornementales,21.457912750988434,1,22,0,2,3,0,3,2,8.553703253954874,58,7.859630874746182,118.80922422434962
Tulipe,Ornementales,453.0448545839089,14,67,0,1,2,1,6,2,21.100980484319315,36,37.737577394967204,2454.134128551171
Blé,Céréales,96.07963588169895,14,43,0,4,2,2,4,0,22.362184393909136,40,3.9081856516026754,29.101089162948206
Pêche,Fruits,157.69692879185027,5,51,0,0,6,0,5,0,28.44758659247951,40,18.261052647811066,1459.839117554625
Carottes,Légumes,260.69948644903184,0,45,0,0,1,0,3,0,14.942099557469868,66,14.0198729674819,789.562050609972
Rosier,Ornementales,373.7736424205688,0,79,1,6,1,1,4,1,28.66471332177307,69,22.025973457570654,2028.3616715658534
Rosier,Ornementales,57.67419178573258,14,33,0,5,4,0,3,1,33.94605138101397,57,3.9337249279742146,177.9868799038141
Laurier-rose,Ornementales,73.99255657498631,1,73,0,1,2,1,4,0,20.079203856128213,59,15.335005178211455,261.32800112970347
Pomme de terre,Légumes,156.8575631633922,7,75,3,2,1,0,3,0,26.36373813901128,48,28.25747522156042,480.12760168113465
Laurier-rose,Ornementales,336.8329898558259,2,29,0,1,1,1,4,0,18.72683374259576,59,17.45441900768941,840.1952023762749
Jasmin,Ornementales,15.308009782634949,3,62,0,1,1,1,6,0,17.334922345047307,44,27.474842947908105,25.332373525358143
Lentille,Légumes,162.31775336642684,0,24,0,5,1,0,5,1,17.619480137375035,41,38.07951518633476,36.467289240515335
Jasmin,Ornementales,448.397983370157,3,89,0,8,0,0,2,1,16.588415579696374,65,20.03752266990607,867.0814718679198
Salades,Légumes,246.21333090513306,0,55,1,5,1,0,10,0,19.86551850379702,62,10.855454436615942,726.046373875986
Orange,Fruits,417.1951332081894,10,42,0,1,2,0,5,1,26.527639731754483,55,23.03046563882111,5114.306777844801
Pomme,Fruits,439.98535078580267,14,86,0,3,5,0,3,0,24.03374960332645,45,22.90107703768298,4251.262643635745
Avoine,Céréales,372.6007426782262,21,49,0,4,1,2,5,1,13.89322684402509,38,35.697363493845955,41.4938903376426
Orange,Fruits,166.1803771951469,0,13,0,7,2,0,4,0,11.655616523392965,63,26.79158103886893,2944.014474782944
Maïs,Céréales,312.4272849091347,3,21,0,4,1,0,3,0,22.460559881417684,49,14.829285503570578,263.9263399306416
Oignon,Légumes,442.56083482631993,0,35,0,6,1,1,2,0,18.262826911946185,60,7.563205528791382,1365.3747454408226
Pêche,Fruits,341.7988399151433,21,12,0,2,0,0,7,2,14.706873529154677,32,8.604505402809753,1994.3314803154808
Orange,Fruits,434.7048652916042,7,57,0,2,4,0,6,0,14.702839677281426,62,25.723337246888594,4543.388639144688
Carottes,Légumes,437.6069312744699,5,89,1,3,1,0,3,1,21.873759075047808,81,29.89429062214415,1199.9637163779248
Salades,Légumes,408.1015794685869,21,62,0,2,1,1,1,1,16.032633867732777,35,33.94434807169682,828.5799443258177
Laurier-rose,Ornementales,339.8497494608308,3,44,0,3,2,0,6,2,20.040712230420812,57,46.42069780450904,805.9792012096958
Lentille,Légumes,183.84885520050375,2,74,0,1,3,0,10,1,12.41739121179652,81,7.642036970951441,35.73480912300806
Jasmin,Ornementales,81.65389223487963,0,56,0,1,1,0,1,0,26.98078011796348,64,0.0,181.59506408096084
Rosier,Ornementales,259.7224555087636,10,38,0,5,5,0,5,1,21.060669192067976,75,0.11912339977681086,1033.7982475483254
Framboise,Fruits,328.7166590500949,0,70,0,1,2,0,8,3,25.486498654142295,77,27.310453731591018,932.0241151947087
Salades,Légumes,135.65814668404607,7,20,2,2,4,0,3,0,30.579739132270802,53,23.55511085948428,442.4236880968498
Pomme,Fruits,357.10104381387174,0,36,1,5,1,0,7,0,19.316605527903217,70,26.88294914132365,5353.541809428956
Carottes,Légumes,116.52237484435912,1,39,0,5,3,1,4,0,27.204125758970672,82,13.272835544188979,345.1613640398868
Tomates,Légumes,122.23444574974445,21,89,1,3,0,0,6,0,24.994455504742785,57,13.75274516400605,435.2280594533447
Pomme de terre,Légumes,109.65429362074285,3,75,1,2,4,0,5,0,25.27051025352501,44,15.888470732648312,362.61917643450215
Maïs,Céréales,38.608402129173996,1,46,0,1,2,0,8,3,15.607367606610106,65,1.8297590245130664,37.5534919016486
Fraise,Fruits,18.1082326239965,0,82,0,2,2,0,4,0,29.660518537502433,67,9.325929299035272,79.2527993594727
Framboise,Fruits,31.09920471069551,2,45,0,2,2,0,4,0,20.35478921068612,79,14.052534715974566,67.9382458580802
Banane,Fruits,408.47303399160774,2,10,0,2,0,1,3,1,26.601745412288658,37,28.68045268271292,7344.429091247335
Framboise,Fruits,254.12111702644228,5,18,0,3,1,0,2,0,34.39080499838104,34,23.35401327183035,493.94356634591725
Fraise,Fruits,324.30139316981126,21,19,0,5,4,1,3,0,18.69605724117693,68,9.931904747341978,607.4064581601319
Jasmin,Ornementales,376.8191691487456,10,52,1,3,3,0,5,4,18.80868644234227,24,18.41560949767225,758.7241845752358
Lentille,Légumes,189.89581321705128,21,72,1,1,0,1,7,0,18.672129056772633,62,40.47505110098645,29.561032663617365
Laurier-rose,Ornementales,442.09509990213553,1,39,0,1,2,0,0,0,23.521742928714044,28,0.0,1328.4355686040424
Banane,Fruits,51.4744361373912,0,79,1,2,2,0,4,0,31.187418427366783,40,15.39815227631603,910.0958294037309
Riz,Céréales,70.49562003479599,0,34,1,4,5,0,1,0,27.34468921702973,68,29.79579257818203,35.31172048598037
Fraise,Fruits,446.9574983372922,3,89,2,4,1,1,5,4,23.07577529622018,74,22.745640230963314,1541.8860560472135
Oignon,Légumes,115.05348771592648,0,16,1,2,4,0,2,0,28.90681848149686,56,5.481487892467511,302.37600199467806
Blé,Céréales,347.10869865567355,0,36,0,3,1,0,4,1,32.61614299067714,68,38.52538702306616,124.02798883686374
Carottes,Légumes,102.62099753904836,10,70,1,3,2,0,6,2,12.298742062391412,63,23.498977841868857,328.73554634315144
Jasmin,Ornementales,304.67552654401607,0,73,1,4,3,0,5,0,23.45407448278433,57,24.680141464928113,625.7207014527537
Orange,Fruits,248.99877663903058,0,52,0,3,1,2,6,0,25.23903593654252,38,30.54366605749951,5466.454291296997
Pomme,Fruits,65.8053968245496,0,78,0,3,2,0,3,0,6.446441297768962,70,25.73184101252199,1005.5758253752588
Avoine,Céréales,259.50948849291194,0,80,0,3,3,0,2,2,12.963404913042014,58,20.286855357668898,74.88714063121608
Framboise,Fruits,13.035197198529431,2,83,0,5,0,0,5,0,21.049256962730443,62,1.0092863687270395,41.49370507405309
Riz,Céréales,397.56739064013044,10,72,0,3,4,0,3,1,19.534714303400513,55,40.2339368253857,162.55922745719968
Banane,Fruits,146.25054813466664,0,11,0,7,0,0,5,1,31.05991829273912,61,24.036740100218022,2992.570667055343
Tomates,Légumes,463.3411903465219,21,52,0,1,1,1,2,0,13.885314108676086,52,25.65234792102023,2188.4549921595844
Pomme,Fruits,359.8426590020227,7,66,0,1,1,0,2,1,23.661662841074538,58,2.9673529911911203,3145.793374918909
Fraise,Fruits,425.0256741299285,1,41,0,1,3,0,4,1,10.989861218784842,81,13.766731869634148,1502.3855179118086
Banane,Fruits,69.21051943351033,0,70,2,3,2,1,3,2,24.661862944409734,30,0.0,1413.5736740290981
Jasmin,Ornementales,143.96088627859163,10,56,0,5,0,1,3,0,18.845786082199826,60,1.2872649384095567,259.2220845305292
Riz,Céréales,194.91392410761205,0,47,3,4,1,0,2,0,17.3675073602099,50,14.247842375919848,93.691470835246
Lentille,Légumes,445.81242859791513,0,42,0,4,1,0,6,5,21.708823135929666,76,20.40481484170396,122.7446672442278
Tulipe,Ornementales,328.09366761378055,10,46,1,5,3,1,0,1,17.23831866065884,22,15.378505758055507,2020.8878890988053
Jasmin,Ornementales,252.6815848057742,2,37,3,3,2,0,4,2,20.86235113882481,59,6.667433703345985,458.490214644967
Carottes,Légumes,479.3075462251819,0,38,0,2,1,0,4,2,25.225608852936535,48,21.545943070674596,1763.1490661698613
Pomme,Fruits,460.1386923849333,7,24,0,2,2,0,4,1,26.464949131059935,66,1.917781451329958,4771.029596356357
Oignon,Légumes,189.7078284805372,0,44,0,1,3,2,8,3,30.900455338191154,70,18.20179126554021,734.6219279925319
Maïs,Céréales,312.9454119447607,14,51,1,1,2,1,6,0,19.468687876513748,70,12.621723825944462,123.65111669708531
Oignon,Légumes,65.69194356695147,0,70,0,3,1,0,6,0,19.734952208514784,56,16.59729568590805,176.57466533949972
Riz,Céréales,161.62428977695237,14,31,0,2,0,0,4,0,10.860585356430636,65,37.74571147133359,67.952994821317
Maïs,Céréales,214.78627951194105,3,40,0,2,1,0,3,0,30.021369663718772,66,20.300189881679085,202.21212887255598
Tulipe,Ornementales,153.45376715311872,0,76,1,2,1,0,4,1,23.19059842920472,52,39.22099067766753,1103.4674738132394
Jasmin,Ornementales,467.3755127615489,2,18,0,2,2,0,2,0,32.075086346780985,54,28.702488839740116,886.8737076754079
Pêche,Fruits,105.00384663683961,14,44,1,3,3,0,5,3,20.195389904663013,55,13.931113117689714,868.5444696584442
Tulipe,Ornementales,243.24310033320427,7,86,2,6,3,1,5,0,27.348623291974736,61,19.05482262957415,1696.2494703019768
Pomme de terre,Légumes,41.11870440701098,21,88,0,5,0,1,3,1,8.602100334785419,59,36.47681360940263,77.63176628956026
Maïs,Céréales,245.46635939873025,3,26,1,4,3,0,3,2,22.427030517898842,67,22.723341214010468,194.64915784853338
Tomates,Légumes,17.04513865236033,0,21,0,3,4,0,2,0,20.79736704728504,50,28.30511167580555,145.25875336657623
Banane,Fruits,497.41680617772596,0,77,0,4,3,1,7,0,20.980455640492895,63,11.923124382397297,7791.801939692565
Banane,Fruits,182.47856847347194,0,65,0,0,3,1,6,1,23.507991482984867,57,19.943475248268957,3320.1581245379493
Avoine,Céréales,349.9531012347505,10,26,0,5,2,0,2,2,27.799877420079785,45,20.71957606384063,92.31673392215275
Lentille,Légumes,376.22887244316024,1,62,0,2,1,0,12,1,24.794364009521644,69,18.184407694379217,85.94784638345779
Carottes,Légumes,193.2979009900025,1,59,0,4,3,0,6,0,19.10198624778396,45,3.4741981697665345,685.0271161609672
Tomates,Légumes,403.7768955012397,0,57,0,0,3,0,4,1,25.202340206553195,46,29.185457290263358,2318.928010888535
Jasmin,Ornementales,22.742409986219066,14,28,0,6,2,0,6,1,24.38191202559427,50,23.423399814321993,31.919611722063447
Laurier-rose,Ornementales,355.15253238039406,2,75,2,3,2,0,3,0,23.823061760679092,45,38.3767941792936,1053.139492519888
Fraise,Fruits,335.24115719938266,7,82,0,1,2,1,5,1,11.461649585189939,66,30.231083463913954,1202.7624895388726
Fraise,Fruits,18.197549603522745,0,85,0,1,0,0,4,1,24.07419469234109,43,21.056810939779552,75.17867902440231
Jasmin,Ornementales,205.32626590784702,21,14,0,2,3,0,5,0,21.59058331948794,60,21.41565505586169,216.72878530039475
Pêche,Fruits,466.63275592325,2,79,0,6,3,0,6,2,19.372177907114658,61,5.986055064760025,5344.078506210606
Laurier-rose,Ornementales,61.56060528643755,7,21,0,4,3,2,4,0,24.99795981976597,50,5.409475956093512,144.9540681768566
Carottes,Légumes,281.31904772126325,14,42,0,3,2,0,4,1,36.702873968407246,58,27.725397054754485,708.2256587161927
Jasmin,Ornementales,410.1186148769062,0,31,1,3,1,0,5,2,22.28867708801272,32,29.229309870292337,751.3234047849268
Pomme de terre,Légumes,15.326769636738922,7,23,1,4,4,0,2,1,27.72300949621507,69,0.0,49.08045661369202
Banane,Fruits,177.16904008324843,0,85,1,1,4,0,4,2,12.153255962481033,60,48.4968068493783,2688.8625249200154
Tomates,Légumes,372.9176245875226,14,24,0,5,0,0,5,0,21.831246630416835,61,22.44391858607441,1660.2732913450006
Lentille,Légumes,408.8728566459517,0,57,0,4,1,0,5,0,26.599345643517537,71,11.097795554538376,104.45633249175737
Pomme,Fruits,116.97864175749685,3,88,2,2,2,0,8,1,24.520886994275106,66,6.630547244477773,1680.9081556448639
Tomates,Légumes,421.3955299956097,7,17,0,2,1,1,3,1,27.866020878992625,51,19.579092669607512,2467.2669119952607
Jasmin,Ornementales,424.6061182144158,0,50,1,4,3,0,7,0,17.6094446721699,69,19.628806663270964,1052.0290541016586
Banane,Fruits,229.7839541365632,0,64,1,6,2,0,7,1,29.93874047951087,65,23.284587403256438,5079.753451731365
Framboise,Fruits,450.7160038511796,7,63,1,5,5,0,5,2,20.38214373506087,57,18.566048504237795,842.4330639638076
Fraise,Fruits,424.56879540395335,0,48,0,2,1,0,6,2,16.660787172241843,75,38.03336515473208,2125.412386834832
Banane,Fruits,216.46554980366514,0,58,0,3,0,0,4,0,24.467739143321605,31,24.769897559945694,4765.514210840943
Framboise,Fruits,90.19233543446778,0,83,1,4,3,0,3,2,19.257181855602276,59,25.58081096183627,170.35054615072613
Carottes,Légumes,12.567009710848593,5,85,0,0,1,0,4,0,36.40203070003025,32,19.66924747636184,38.84722158540081
Laurier-rose,Ornementales,99.84628557280324,0,78,0,3,0,1,2,0,31.010590424065317,66,31.48512213620272,317.5335212639535
Maïs,Céréales,208.15879027753323,0,69,0,1,1,0,1,1,28.562747062953797,42,4.988671803119228,158.93870323009253
Salades,Légumes,432.01955162608664,0,68,0,1,2,1,4,1,14.313207893003423,75,7.7564678276186285,1482.5535278201764
Salades,Légumes,417.9347652956738,0,67,0,1,0,1,1,1,28.00208568680747,43,2.9561258274316558,1337.8545423036824
Orange,Fruits,445.05714563747824,7,71,2,2,1,0,4,0,12.038616311831795,69,26.207398441603125,8178.610203862535
Avoine,Céréales,363.0594769857565,5,73,1,3,2,0,2,1,21.080214317348876,79,9.80795080350768,75.02124403932017
Salades,Légumes,147.92729642010374,0,48,1,1,2,0,2,0,20.232949020389217,53,18.343458443745583,463.3807395361106
Maïs,Céréales,121.12734834956498,0,16,1,1,2,1,6,2,17.90412729737591,59,17.333610860680068,98.36205876200889
Pêche,Fruits,103.23065275640157,0,76,0,4,4,0,2,0,30.84411628470204,58,32.34202609395989,1186.8545586717917
Avoine,Céréales,353.2444244890955,0,14,2,5,1,0,5,0,25.234069185993988,44,21.19128722444804,79.03470046732498
Banane,Fruits,136.409549540288,0,48,0,6,2,0,4,1,24.729921169255377,59,42.05418700321238,2447.4913738388254
Avoine,Céréales,305.87114181760364,21,40,1,3,2,1,4,3,16.961514388449377,25,11.963637409615654,51.909010945036385
Orange,Fruits,79.8611271530402,0,17,0,3,2,0,5,0,22.773343668731957,67,14.8801934076686,1577.8402244347767
Oignon,Légumes,386.1564188407255,21,21,1,4,4,0,2,1,23.416382850665272,56,15.796515359597016,556.9600680891377
Orange,Fruits,400.1050749298909,14,48,0,1,2,0,7,2,12.268836010846885,42,21.431911859089055,5078.456044335716
Tomates,Légumes,275.14613573315995,2,64,1,1,3,1,3,0,11.305846273223526,71,19.716195164963732,1583.1050456522744
Salades,Légumes,324.27555280299345,0,86,0,1,2,0,6,1,19.420311955757565,44,32.19740340259676,1209.7946207694147
Pomme,Fruits,396.13263110826404,5,30,0,4,2,0,3,0,25.84024414931676,58,19.154312316304342,5564.886889501505
Fraise,Fruits,113.65808306851001,21,54,2,2,3,1,4,0,20.031574168400777,73,17.78674246375141,211.647450241161
Carottes,Légumes,497.33303312805276,21,43,2,1,1,0,2,0,21.035865219643515,36,16.79780392574505,1242.9525000668423
Banane,Fruits,130.7370639495602,1,64,1,5,0,0,5,0,23.130771708908817,37,0.0,2763.5797161500695
Blé,Céréales,82.0679348211913,2,63,0,1,2,0,5,1,18.78724933952798,44,18.60780299454494,21.328554013887874
Fraise,Fruits,81.97630406833308,0,83,1,2,0,1,4,0,21.9869218436718,41,12.86789516859898,318.5915014886047
Rosier,Ornementales,354.9590578671201,2,16,0,3,1,0,6,0,27.196500382686263,69,4.6413105269765005,1614.4557256125356
Banane,Fruits,474.72196119992617,0,61,0,2,1,0,6,1,29.494100406350654,60,20.932253799244478,8036.560480405657
Carottes,Légumes,261.4746151781705,0,26,1,2,1,0,4,1,21.433721519733535,72,20.44540207836042,626.5598192059318
Tulipe,Ornementales,156.4211162934378,21,27,2,3,2,1,6,1,35.599657173485056,71,25.486092496747567,747.5978120120465
Tomates,Légumes,448.48956005978874,7,41,0,2,1,0,5,2,28.318481318581586,80,22.850964908938785,3568.931808984325
Avoine,Céréales,482.1856356538377,0,22,0,3,0,0,2,3,18.924432105402776,63,25.75936316812684,149.45524393059048
Oignon,Légumes,349.2611392774274,0,76,0,0,2,0,4,1,22.31335635846824,61,12.681605373412808,1220.1996044417842
Laurier-rose,Ornementales,336.1929997548474,0,25,0,1,0,0,11,1,19.897345009870463,73,33.619771398082435,1072.1119337236178
Tulipe,Ornementales,451.5767572273059,0,58,0,2,0,0,3,0,16.402194206406836,56,6.853852220308937,2903.26615847701
Maïs,Céréales,436.96081549445694,14,69,2,3,0,1,2,0,20.325294585876627,54,15.924860962606022,299.5929515259265
Blé,Céréales,116.2780701463063,5,69,0,7,1,0,1,0,19.90276331678514,65,15.233673633337926,34.70196316604442
Avoine,Céréales,420.22084875251977,0,45,2,3,5,0,1,1,23.86959561158229,91,22.056538993180496,174.63919324328117
Riz,Céréales,11.558234960581158,0,54,0,1,1,0,3,1,27.892700501986823,60,23.88677148900106,5.416307533641129
Banane,Fruits,190.28377865405525,2,81,0,1,2,0,6,2,22.560079582439887,74,0.0,3886.4583149162713
Jasmin,Ornementales,392.1602008444476,0,39,1,3,1,0,3,1,21.70622790617759,57,25.521194227676055,860.0719949251026
Laurier-rose,Ornementales,38.373575285541655,0,68,2,1,0,0,2,1,21.727486227006587,61,19.31198229847724,107.39063556791587
Pomme de terre,Légumes,368.11202331690043,1,59,0,5,1,0,7,0,32.05589632884038,61,25.860846148970307,1411.2161827568887
Pomme,Fruits,403.2529886355501,2,27,0,4,1,1,5,4,15.67593212483635,45,19.54306986057804,6633.395943593296
Framboise,Fruits,400.0337489441662,0,46,0,7,3,0,1,0,19.88102758970524,69,17.385344639875793,1112.482767449312
Laurier-rose,Ornementales,119.82664420306462,21,17,1,4,2,1,5,0,21.266950902292123,55,19.66541817134828,221.73290178131197
Orange,Fruits,312.4562470259309,0,13,0,3,2,0,5,0,24.93424394497819,57,19.478970357066633,4343.106669276603
Tomates,Légumes,258.4479652540874,0,86,1,2,0,0,7,0,24.630863315600152,55,33.68273934390418,1401.5829481400433
Jasmin,Ornementales,174.38136591805508,0,62,0,3,1,0,5,1,29.86526093189247,48,1.4423641938550524,438.73576722808355
Jasmin,Ornementales,407.30074069329913,0,81,1,2,3,1,3,1,17.643910127071088,54,36.92956430752848,779.6981087601315
Tulipe,Ornementales,201.12342087868532,1,73,0,0,4,0,6,0,19.049655250831822,43,0.0,1565.835406403833
Orange,Fruits,85.69497773489014,10,34,0,1,1,1,3,3,14.00323553419533,55,16.736510528647507,1211.8919013274524
Tulipe,Ornementales,411.3221195224934,3,26,1,4,1,0,4,1,14.259637165618551,63,19.271039948726028,2939.3791642286174
Framboise,Fruits,480.8161886363793,5,33,0,3,1,0,4,1,18.32144950288179,94,22.576132600493306,1221.4222227292514
Riz,Céréales,452.44454675488515,0,28,1,5,3,1,5,0,28.113636531657022,61,20.65712803936594,258.337217016887
Tomates,Légumes,478.0742465586886,0,27,0,2,6,0,8,0,34.985469453738524,63,18.335414911527725,3516.7121730421586
Pomme de terre,Légumes,272.7999574622149,7,49,0,4,3,0,3,1,28.907444217755227,79,45.615813641772576,845.9512324100027
Fraise,Fruits,148.2528526353838,0,52,0,4,3,0,5,3,24.40399239494504,46,10.106007844896027,701.3480921125264
Rosier,Ornementales,252.43180026682862,0,59,1,1,3,2,5,1,26.418709687478334,41,36.77958581454647,1547.3163954304816
Oignon,Légumes,87.56121085745336,3,30,2,4,1,0,3,1,17.273225462615578,51,33.03887710193484,308.5016315395995
Pêche,Fruits,399.0711347317506,0,54,0,3,1,0,9,2,15.489238262549048,70,31.317180168575465,4319.872235243058
Riz,Céréales,352.71191044617905,3,30,0,4,3,0,7,4,27.41985939216738,62,8.521236905540839,109.02705766622253
Rosier,Ornementales,326.3792587389719,0,83,0,2,2,0,5,0,20.94810937141323,45,2.7783832934665114,1644.583524052046
Salades,Légumes,36.66524164680415,0,10,0,0,1,1,5,0,22.475266363084554,40,40.898735252488166,73.03489764770677
Blé,Céréales,18.997925180223415,0,68,1,4,1,0,5,3,9.113011107477973,63,24.879464803903446,6.673593292011875
